statement_id,account_id,statement_date,ending_balance,minimum_due,payment_due_date,delinquency_bucket,revolving_flag,utilization_rate,created_at
STMT_ACC_000530_202506,ACC_000530,2025-06-04,4867.24,47.18,2025-06-29,91+,False,0.0085,2025-06-04
STMT_ACC_000530_202505,ACC_000530,2025-05-05,7267.72,60.04,2025-05-30,current,False,0.6272,2025-05-05
STMT_ACC_000530_202504,ACC_000530,2025-04-05,3055.49,46.73,2025-04-30,61-90,True,0.2826,2025-04-05
STMT_ACC_000530_202503,ACC_000530,2025-03-06,4335.70,46.99,2025-03-31,current,True,0.2559,2025-03-06
STMT_ACC_000530_202502,ACC_000530,2025-02-04,3746.45,91.37,2025-03-01,current,False,0.4849,2025-02-04
STMT_ACC_000530_202501,ACC_000530,2025-01-05,6195.04,88.97,2025-01-30,current,True,0.7159,2025-01-05
STMT_ACC_000530_202412,ACC_000530,2024-12-06,3774.80,26.74,2024-12-31,91+,False,0.7938,2024-12-06
STMT_ACC_000530_202411,ACC_000530,2024-11-06,4333.65,78.55,2024-12-01,current,False,0.7597,2024-11-06
STMT_ACC_000530_202410,ACC_000530,2024-10-07,2244.63,94.98,2024-11-01,61-90,False,0.4405,2024-10-07
STMT_ACC_000530_202409,ACC_000530,2024-09-07,6357.84,85.36,2024-10-02,1-30,False,0.2240,2024-09-07
STMT_ACC_000530_202408,ACC_000530,2024-08-08,405.71,96.25,2024-09-02,61-90,True,0.2796,2024-08-08
STMT_ACC_000530_202407,ACC_000530,2024-07-09,3973.28,84.93,2024-08-03,current,False,0.4250,2024-07-09
STMT_ACC_000530_202406,ACC_000530,2024-06-09,504.30,97.50,2024-07-04,1-30,False,0.5789,2024-06-09
STMT_ACC_000530_202405,ACC_000530,2024-05-10,4461.12,82.15,2024-06-04,61-90,False,0.7424,2024-05-10
STMT_ACC_000530_202404,ACC_000530,2024-04-10,3965.27,76.61,2024-05-05,61-90,False,0.7059,2024-04-10
STMT_ACC_000531_202603,ACC_000531,2026-03-01,1413.21,76.35,2026-03-26,1-30,False,0.1600,2026-03-01
STMT_ACC_000531_202601,ACC_000531,2026-01-30,1173.40,83.41,2026-02-24,31-60,False,0.3239,2026-01-30
STMT_ACC_000531_202512,ACC_000531,2025-12-31,1337.21,30.02,2026-01-25,current,False,0.0660,2025-12-31
STMT_ACC_000531_202512,ACC_000531,2025-12-01,1196.81,70.64,2025-12-26,61-90,True,0.0296,2025-12-01
STMT_ACC_000531_202511,ACC_000531,2025-11-01,111.61,73.05,2025-11-26,61-90,True,0.0592,2025-11-01
STMT_ACC_000531_202510,ACC_000531,2025-10-02,342.71,48.28,2025-10-27,current,True,0.7257,2025-10-02
STMT_ACC_000531_202509,ACC_000531,2025-09-02,590.61,34.76,2025-09-27,91+,False,0.5478,2025-09-02
STMT_ACC_000531_202508,ACC_000531,2025-08-03,1324.96,28.06,2025-08-28,31-60,False,0.2973,2025-08-03
STMT_ACC_000531_202507,ACC_000531,2025-07-04,539.74,35.21,2025-07-29,current,False,0.2791,2025-07-04
STMT_ACC_000531_202506,ACC_000531,2025-06-04,384.34,60.86,2025-06-29,61-90,False,0.0440,2025-06-04
STMT_ACC_000531_202505,ACC_000531,2025-05-05,743.63,75.28,2025-05-30,61-90,False,0.1784,2025-05-05
STMT_ACC_000531_202504,ACC_000531,2025-04-05,147.93,90.60,2025-04-30,91+,True,0.7214,2025-04-05
STMT_ACC_000531_202503,ACC_000531,2025-03-06,1986.59,79.61,2025-03-31,61-90,False,0.5093,2025-03-06
STMT_ACC_000531_202502,ACC_000531,2025-02-04,698.93,72.25,2025-03-01,current,False,0.5711,2025-02-04
STMT_ACC_000531_202501,ACC_000531,2025-01-05,1741.73,93.97,2025-01-30,91+,False,0.3837,2025-01-05
STMT_ACC_000531_202412,ACC_000531,2024-12-06,540.24,71.38,2024-12-31,91+,True,0.4063,2024-12-06
STMT_ACC_000531_202411,ACC_000531,2024-11-06,1057.93,79.17,2024-12-01,current,False,0.3459,2024-11-06
STMT_ACC_000531_202410,ACC_000531,2024-10-07,893.88,46.78,2024-11-01,current,False,0.5118,2024-10-07
STMT_ACC_000531_202409,ACC_000531,2024-09-07,1277.83,49.03,2024-10-02,91+,False,0.2910,2024-09-07
STMT_ACC_000531_202408,ACC_000531,2024-08-08,139.69,29.10,2024-09-02,61-90,True,0.1942,2024-08-08
STMT_ACC_000531_202407,ACC_000531,2024-07-09,44.77,88.67,2024-08-03,31-60,True,0.3509,2024-07-09
STMT_ACC_000531_202406,ACC_000531,2024-06-09,1180.68,25.89,2024-07-04,current,False,0.7548,2024-06-09
STMT_ACC_000531_202405,ACC_000531,2024-05-10,889.83,48.41,2024-06-04,91+,False,0.6861,2024-05-10
STMT_ACC_000532_202603,ACC_000532,2026-03-01,2089.42,87.00,2026-03-26,1-30,False,0.1850,2026-03-01
STMT_ACC_000532_202601,ACC_000532,2026-01-30,3416.51,33.54,2026-02-24,1-30,True,0.0735,2026-01-30
STMT_ACC_000532_202512,ACC_000532,2025-12-31,3585.65,49.35,2026-01-25,61-90,True,0.6238,2025-12-31
STMT_ACC_000532_202512,ACC_000532,2025-12-01,3437.80,53.66,2025-12-26,current,True,0.0599,2025-12-01
STMT_ACC_000532_202511,ACC_000532,2025-11-01,1505.62,90.39,2025-11-26,31-60,False,0.1335,2025-11-01
STMT_ACC_000532_202510,ACC_000532,2025-10-02,3068.72,90.62,2025-10-27,1-30,False,0.6225,2025-10-02
STMT_ACC_000532_202509,ACC_000532,2025-09-02,1609.22,47.44,2025-09-27,current,False,0.3200,2025-09-02
STMT_ACC_000532_202508,ACC_000532,2025-08-03,2708.65,73.54,2025-08-28,current,False,0.6657,2025-08-03
STMT_ACC_000532_202507,ACC_000532,2025-07-04,1420.00,88.95,2025-07-29,61-90,True,0.1816,2025-07-04
STMT_ACC_000532_202506,ACC_000532,2025-06-04,2288.20,70.00,2025-06-29,current,False,0.5933,2025-06-04
STMT_ACC_000532_202505,ACC_000532,2025-05-05,2421.79,71.56,2025-05-30,1-30,False,0.7141,2025-05-05
STMT_ACC_000532_202504,ACC_000532,2025-04-05,2211.01,94.06,2025-04-30,31-60,True,0.4495,2025-04-05
STMT_ACC_000532_202503,ACC_000532,2025-03-06,1243.03,87.16,2025-03-31,current,True,0.7530,2025-03-06
STMT_ACC_000532_202502,ACC_000532,2025-02-04,3840.71,53.19,2025-03-01,current,True,0.3463,2025-02-04
STMT_ACC_000532_202501,ACC_000532,2025-01-05,142.56,69.44,2025-01-30,31-60,False,0.4491,2025-01-05
STMT_ACC_000532_202412,ACC_000532,2024-12-06,2695.59,88.16,2024-12-31,31-60,True,0.6735,2024-12-06
STMT_ACC_000533_202603,ACC_000533,2026-03-01,2895.83,45.37,2026-03-26,1-30,False,0.2998,2026-03-01
STMT_ACC_000533_202601,ACC_000533,2026-01-30,10195.75,73.99,2026-02-24,current,True,0.4860,2026-01-30
STMT_ACC_000533_202512,ACC_000533,2025-12-31,2386.44,34.31,2026-01-25,31-60,True,0.1485,2025-12-31
STMT_ACC_000533_202512,ACC_000533,2025-12-01,5267.61,33.47,2025-12-26,current,False,0.0691,2025-12-01
STMT_ACC_000533_202511,ACC_000533,2025-11-01,1782.27,42.82,2025-11-26,91+,False,0.2015,2025-11-01
STMT_ACC_000533_202510,ACC_000533,2025-10-02,6601.78,82.61,2025-10-27,91+,False,0.1264,2025-10-02
STMT_ACC_000533_202509,ACC_000533,2025-09-02,8003.13,90.65,2025-09-27,current,True,0.0218,2025-09-02
STMT_ACC_000533_202508,ACC_000533,2025-08-03,10154.73,25.78,2025-08-28,91+,True,0.0329,2025-08-03
STMT_ACC_000533_202507,ACC_000533,2025-07-04,7771.06,81.32,2025-07-29,91+,False,0.5069,2025-07-04
STMT_ACC_000533_202506,ACC_000533,2025-06-04,11283.91,36.49,2025-06-29,91+,False,0.6637,2025-06-04
STMT_ACC_000533_202505,ACC_000533,2025-05-05,10548.50,83.98,2025-05-30,current,False,0.1990,2025-05-05
STMT_ACC_000533_202504,ACC_000533,2025-04-05,10135.00,44.57,2025-04-30,current,True,0.3691,2025-04-05
STMT_ACC_000533_202503,ACC_000533,2025-03-06,4361.10,61.04,2025-03-31,31-60,False,0.3447,2025-03-06
STMT_ACC_000533_202502,ACC_000533,2025-02-04,7384.22,75.96,2025-03-01,1-30,False,0.4972,2025-02-04
STMT_ACC_000533_202501,ACC_000533,2025-01-05,2549.33,52.08,2025-01-30,current,False,0.6037,2025-01-05
STMT_ACC_000533_202412,ACC_000533,2024-12-06,6484.39,77.02,2024-12-31,current,True,0.7637,2024-12-06
STMT_ACC_000533_202411,ACC_000533,2024-11-06,6185.37,42.16,2024-12-01,current,False,0.7735,2024-11-06
STMT_ACC_000534_202603,ACC_000534,2026-03-01,11903.00,79.76,2026-03-26,31-60,False,0.1629,2026-03-01
STMT_ACC_000534_202601,ACC_000534,2026-01-30,11529.91,54.34,2026-02-24,current,True,0.5517,2026-01-30
STMT_ACC_000534_202512,ACC_000534,2025-12-31,11606.89,90.21,2026-01-25,current,True,0.6515,2025-12-31
STMT_ACC_000534_202512,ACC_000534,2025-12-01,10065.23,62.78,2025-12-26,current,True,0.1188,2025-12-01
STMT_ACC_000534_202511,ACC_000534,2025-11-01,2262.02,97.11,2025-11-26,1-30,False,0.0869,2025-11-01
STMT_ACC_000534_202510,ACC_000534,2025-10-02,3551.06,52.88,2025-10-27,1-30,False,0.6380,2025-10-02
STMT_ACC_000534_202509,ACC_000534,2025-09-02,2828.09,84.20,2025-09-27,91+,False,0.0041,2025-09-02
STMT_ACC_000534_202508,ACC_000534,2025-08-03,2154.42,85.58,2025-08-28,current,False,0.6128,2025-08-03
STMT_ACC_000534_202507,ACC_000534,2025-07-04,5498.87,95.48,2025-07-29,31-60,True,0.4268,2025-07-04
STMT_ACC_000534_202506,ACC_000534,2025-06-04,8236.03,87.77,2025-06-29,1-30,False,0.2533,2025-06-04
STMT_ACC_000534_202505,ACC_000534,2025-05-05,3553.94,61.88,2025-05-30,current,False,0.7229,2025-05-05
STMT_ACC_000534_202504,ACC_000534,2025-04-05,5810.46,33.12,2025-04-30,61-90,False,0.7932,2025-04-05
STMT_ACC_000534_202503,ACC_000534,2025-03-06,11470.38,88.99,2025-03-31,91+,True,0.1566,2025-03-06
STMT_ACC_000534_202502,ACC_000534,2025-02-04,11324.70,29.76,2025-03-01,91+,True,0.1808,2025-02-04
STMT_ACC_000534_202501,ACC_000534,2025-01-05,6791.36,63.63,2025-01-30,61-90,False,0.6423,2025-01-05
STMT_ACC_000534_202412,ACC_000534,2024-12-06,4215.42,78.11,2024-12-31,current,False,0.4603,2024-12-06
STMT_ACC_000534_202411,ACC_000534,2024-11-06,4968.72,65.05,2024-12-01,31-60,False,0.3029,2024-11-06
STMT_ACC_000534_202410,ACC_000534,2024-10-07,4062.40,85.41,2024-11-01,current,False,0.2384,2024-10-07
STMT_ACC_000534_202409,ACC_000534,2024-09-07,1050.38,87.96,2024-10-02,91+,False,0.2265,2024-09-07
STMT_ACC_000534_202408,ACC_000534,2024-08-08,8859.96,37.85,2024-09-02,61-90,False,0.0515,2024-08-08
STMT_ACC_000534_202407,ACC_000534,2024-07-09,3685.79,44.68,2024-08-03,current,False,0.6504,2024-07-09
STMT_ACC_000534_202406,ACC_000534,2024-06-09,4686.03,53.64,2024-07-04,31-60,True,0.3176,2024-06-09
STMT_ACC_000534_202405,ACC_000534,2024-05-10,3712.94,41.61,2024-06-04,current,True,0.2486,2024-05-10
STMT_ACC_000535_202603,ACC_000535,2026-03-01,366.04,35.62,2026-03-26,current,True,0.0231,2026-03-01
STMT_ACC_000535_202601,ACC_000535,2026-01-30,135.95,94.63,2026-02-24,1-30,False,0.5818,2026-01-30
STMT_ACC_000535_202512,ACC_000535,2025-12-31,240.46,62.74,2026-01-25,31-60,False,0.1439,2025-12-31
STMT_ACC_000535_202512,ACC_000535,2025-12-01,146.50,73.53,2025-12-26,1-30,True,0.6015,2025-12-01
STMT_ACC_000535_202511,ACC_000535,2025-11-01,289.43,64.17,2025-11-26,current,False,0.0593,2025-11-01
STMT_ACC_000535_202510,ACC_000535,2025-10-02,206.61,92.60,2025-10-27,1-30,True,0.1261,2025-10-02
STMT_ACC_000535_202509,ACC_000535,2025-09-02,98.95,41.79,2025-09-27,current,True,0.3015,2025-09-02
STMT_ACC_000535_202508,ACC_000535,2025-08-03,183.32,53.77,2025-08-28,1-30,False,0.2827,2025-08-03
STMT_ACC_000535_202507,ACC_000535,2025-07-04,330.44,89.77,2025-07-29,current,True,0.6815,2025-07-04
STMT_ACC_000535_202506,ACC_000535,2025-06-04,304.03,46.86,2025-06-29,current,True,0.7434,2025-06-04
STMT_ACC_000535_202505,ACC_000535,2025-05-05,361.40,62.31,2025-05-30,current,True,0.6815,2025-05-05
STMT_ACC_000535_202504,ACC_000535,2025-04-05,164.06,93.32,2025-04-30,91+,False,0.5740,2025-04-05
STMT_ACC_000535_202503,ACC_000535,2025-03-06,358.07,66.46,2025-03-31,61-90,False,0.6136,2025-03-06
STMT_ACC_000535_202502,ACC_000535,2025-02-04,72.72,43.10,2025-03-01,31-60,False,0.3240,2025-02-04
STMT_ACC_000535_202501,ACC_000535,2025-01-05,17.08,65.75,2025-01-30,current,False,0.0156,2025-01-05
STMT_ACC_000535_202412,ACC_000535,2024-12-06,353.87,65.29,2024-12-31,current,False,0.7804,2024-12-06
STMT_ACC_000535_202411,ACC_000535,2024-11-06,393.82,48.97,2024-12-01,current,True,0.6017,2024-11-06
STMT_ACC_000535_202410,ACC_000535,2024-10-07,183.96,59.02,2024-11-01,91+,True,0.6589,2024-10-07
STMT_ACC_000535_202409,ACC_000535,2024-09-07,58.17,70.77,2024-10-02,current,False,0.5731,2024-09-07
STMT_ACC_000536_202603,ACC_000536,2026-03-01,598.66,91.75,2026-03-26,1-30,True,0.3646,2026-03-01
STMT_ACC_000536_202601,ACC_000536,2026-01-30,525.40,97.46,2026-02-24,1-30,True,0.0266,2026-01-30
STMT_ACC_000536_202512,ACC_000536,2025-12-31,1432.14,25.69,2026-01-25,61-90,True,0.5147,2025-12-31
STMT_ACC_000536_202512,ACC_000536,2025-12-01,1245.62,55.17,2025-12-26,current,False,0.7624,2025-12-01
STMT_ACC_000536_202511,ACC_000536,2025-11-01,287.43,42.67,2025-11-26,current,False,0.4648,2025-11-01
STMT_ACC_000536_202510,ACC_000536,2025-10-02,1903.20,49.98,2025-10-27,current,False,0.2414,2025-10-02
STMT_ACC_000536_202509,ACC_000536,2025-09-02,603.45,96.08,2025-09-27,31-60,False,0.4893,2025-09-02
STMT_ACC_000536_202508,ACC_000536,2025-08-03,1490.70,30.75,2025-08-28,current,True,0.4824,2025-08-03
STMT_ACC_000536_202507,ACC_000536,2025-07-04,916.56,84.09,2025-07-29,current,False,0.1655,2025-07-04
STMT_ACC_000536_202506,ACC_000536,2025-06-04,438.20,89.73,2025-06-29,current,False,0.3623,2025-06-04
STMT_ACC_000536_202505,ACC_000536,2025-05-05,1680.69,53.64,2025-05-30,current,False,0.5551,2025-05-05
STMT_ACC_000536_202504,ACC_000536,2025-04-05,1257.40,26.47,2025-04-30,61-90,True,0.5778,2025-04-05
STMT_ACC_000536_202503,ACC_000536,2025-03-06,1377.25,47.98,2025-03-31,current,True,0.5541,2025-03-06
STMT_ACC_000536_202502,ACC_000536,2025-02-04,786.37,71.08,2025-03-01,61-90,True,0.7439,2025-02-04
STMT_ACC_000536_202501,ACC_000536,2025-01-05,1820.76,94.18,2025-01-30,31-60,False,0.3190,2025-01-05
STMT_ACC_000536_202412,ACC_000536,2024-12-06,420.45,50.65,2024-12-31,1-30,False,0.2005,2024-12-06
STMT_ACC_000536_202411,ACC_000536,2024-11-06,1191.38,82.17,2024-12-01,current,True,0.3453,2024-11-06
STMT_ACC_000536_202410,ACC_000536,2024-10-07,7.36,92.03,2024-11-01,current,True,0.4727,2024-10-07
STMT_ACC_000536_202409,ACC_000536,2024-09-07,927.93,51.12,2024-10-02,current,True,0.4950,2024-09-07
STMT_ACC_000536_202408,ACC_000536,2024-08-08,1746.43,64.89,2024-09-02,current,True,0.1930,2024-08-08
STMT_ACC_000536_202407,ACC_000536,2024-07-09,1262.16,86.36,2024-08-03,31-60,True,0.4238,2024-07-09
STMT_ACC_000536_202406,ACC_000536,2024-06-09,775.00,85.19,2024-07-04,61-90,False,0.7583,2024-06-09
STMT_ACC_000536_202405,ACC_000536,2024-05-10,146.32,25.76,2024-06-04,61-90,False,0.1981,2024-05-10
STMT_ACC_000536_202404,ACC_000536,2024-04-10,196.67,86.15,2024-05-05,1-30,False,0.7441,2024-04-10
STMT_ACC_000537_202603,ACC_000537,2026-03-01,13610.38,73.85,2026-03-26,31-60,False,0.4129,2026-03-01
STMT_ACC_000537_202601,ACC_000537,2026-01-30,7507.47,89.32,2026-02-24,current,True,0.6248,2026-01-30
STMT_ACC_000537_202512,ACC_000537,2025-12-31,11107.03,93.64,2026-01-25,91+,False,0.7698,2025-12-31
STMT_ACC_000537_202512,ACC_000537,2025-12-01,5172.62,97.87,2025-12-26,current,False,0.5899,2025-12-01
STMT_ACC_000537_202511,ACC_000537,2025-11-01,3033.34,63.10,2025-11-26,current,False,0.3838,2025-11-01
STMT_ACC_000537_202510,ACC_000537,2025-10-02,14852.29,79.43,2025-10-27,current,True,0.2713,2025-10-02
STMT_ACC_000537_202509,ACC_000537,2025-09-02,19042.01,82.14,2025-09-27,61-90,True,0.1620,2025-09-02
STMT_ACC_000537_202508,ACC_000537,2025-08-03,10813.75,47.57,2025-08-28,1-30,False,0.2094,2025-08-03
STMT_ACC_000537_202507,ACC_000537,2025-07-04,11563.59,50.02,2025-07-29,current,False,0.2279,2025-07-04
STMT_ACC_000537_202506,ACC_000537,2025-06-04,3575.81,45.95,2025-06-29,31-60,False,0.5221,2025-06-04
STMT_ACC_000537_202505,ACC_000537,2025-05-05,1629.40,63.26,2025-05-30,1-30,False,0.6545,2025-05-05
STMT_ACC_000537_202504,ACC_000537,2025-04-05,9413.54,93.01,2025-04-30,91+,True,0.6904,2025-04-05
STMT_ACC_000537_202503,ACC_000537,2025-03-06,6158.35,33.55,2025-03-31,61-90,False,0.4379,2025-03-06
STMT_ACC_000537_202502,ACC_000537,2025-02-04,10113.85,52.54,2025-03-01,current,False,0.4536,2025-02-04
STMT_ACC_000537_202501,ACC_000537,2025-01-05,2918.53,87.62,2025-01-30,31-60,False,0.1613,2025-01-05
STMT_ACC_000537_202412,ACC_000537,2024-12-06,9827.54,95.26,2024-12-31,current,False,0.2723,2024-12-06
STMT_ACC_000537_202411,ACC_000537,2024-11-06,18757.45,35.06,2024-12-01,31-60,False,0.3864,2024-11-06
STMT_ACC_000537_202410,ACC_000537,2024-10-07,1560.85,72.03,2024-11-01,current,False,0.5896,2024-10-07
STMT_ACC_000538_202603,ACC_000538,2026-03-01,700.01,55.76,2026-03-26,1-30,True,0.3440,2026-03-01
STMT_ACC_000538_202601,ACC_000538,2026-01-30,89.15,37.90,2026-02-24,current,False,0.1569,2026-01-30
STMT_ACC_000538_202512,ACC_000538,2025-12-31,262.07,33.55,2026-01-25,31-60,False,0.1739,2025-12-31
STMT_ACC_000538_202512,ACC_000538,2025-12-01,533.17,33.35,2025-12-26,current,False,0.6771,2025-12-01
STMT_ACC_000538_202511,ACC_000538,2025-11-01,623.21,25.77,2025-11-26,91+,False,0.7135,2025-11-01
STMT_ACC_000538_202510,ACC_000538,2025-10-02,706.55,40.92,2025-10-27,31-60,True,0.4486,2025-10-02
STMT_ACC_000538_202509,ACC_000538,2025-09-02,182.12,68.31,2025-09-27,91+,False,0.6220,2025-09-02
STMT_ACC_000538_202508,ACC_000538,2025-08-03,766.20,40.51,2025-08-28,current,False,0.7069,2025-08-03
STMT_ACC_000538_202507,ACC_000538,2025-07-04,334.37,35.36,2025-07-29,current,False,0.2859,2025-07-04
STMT_ACC_000538_202506,ACC_000538,2025-06-04,421.09,53.27,2025-06-29,current,False,0.2495,2025-06-04
STMT_ACC_000538_202505,ACC_000538,2025-05-05,758.45,90.00,2025-05-30,1-30,False,0.4720,2025-05-05
STMT_ACC_000538_202504,ACC_000538,2025-04-05,89.47,75.65,2025-04-30,current,False,0.0627,2025-04-05
STMT_ACC_000538_202503,ACC_000538,2025-03-06,678.30,35.29,2025-03-31,current,False,0.6181,2025-03-06
STMT_ACC_000538_202502,ACC_000538,2025-02-04,593.56,77.94,2025-03-01,91+,True,0.1044,2025-02-04
STMT_ACC_000538_202501,ACC_000538,2025-01-05,691.89,60.46,2025-01-30,91+,True,0.4878,2025-01-05
STMT_ACC_000538_202412,ACC_000538,2024-12-06,416.17,98.80,2024-12-31,1-30,True,0.3032,2024-12-06
STMT_ACC_000538_202411,ACC_000538,2024-11-06,684.84,31.52,2024-12-01,current,False,0.3119,2024-11-06
STMT_ACC_000538_202410,ACC_000538,2024-10-07,582.20,59.91,2024-11-01,current,False,0.5766,2024-10-07
STMT_ACC_000538_202409,ACC_000538,2024-09-07,594.61,74.51,2024-10-02,31-60,True,0.4974,2024-09-07
STMT_ACC_000539_202603,ACC_000539,2026-03-01,1901.93,59.77,2026-03-26,current,True,0.0653,2026-03-01
STMT_ACC_000539_202601,ACC_000539,2026-01-30,1111.62,41.18,2026-02-24,current,False,0.5977,2026-01-30
STMT_ACC_000539_202512,ACC_000539,2025-12-31,1231.39,26.14,2026-01-25,31-60,False,0.3091,2025-12-31
STMT_ACC_000539_202512,ACC_000539,2025-12-01,228.68,91.11,2025-12-26,current,False,0.4312,2025-12-01
STMT_ACC_000539_202511,ACC_000539,2025-11-01,850.90,54.03,2025-11-26,current,False,0.7538,2025-11-01
STMT_ACC_000539_202510,ACC_000539,2025-10-02,1732.18,71.11,2025-10-27,1-30,True,0.4356,2025-10-02
STMT_ACC_000539_202509,ACC_000539,2025-09-02,946.94,96.70,2025-09-27,61-90,True,0.7469,2025-09-02
STMT_ACC_000539_202508,ACC_000539,2025-08-03,20.76,89.03,2025-08-28,91+,False,0.4420,2025-08-03
STMT_ACC_000539_202507,ACC_000539,2025-07-04,954.54,49.15,2025-07-29,current,True,0.7277,2025-07-04
STMT_ACC_000539_202506,ACC_000539,2025-06-04,680.55,99.52,2025-06-29,1-30,True,0.5978,2025-06-04
STMT_ACC_000539_202505,ACC_000539,2025-05-05,490.62,70.52,2025-05-30,1-30,False,0.5472,2025-05-05
STMT_ACC_000539_202504,ACC_000539,2025-04-05,1757.98,81.03,2025-04-30,91+,False,0.5299,2025-04-05
STMT_ACC_000539_202503,ACC_000539,2025-03-06,567.00,62.75,2025-03-31,61-90,False,0.5889,2025-03-06
STMT_ACC_000539_202502,ACC_000539,2025-02-04,1810.48,61.94,2025-03-01,current,False,0.3423,2025-02-04
STMT_ACC_000539_202501,ACC_000539,2025-01-05,1481.59,36.35,2025-01-30,current,False,0.1586,2025-01-05
STMT_ACC_000539_202412,ACC_000539,2024-12-06,1289.42,49.93,2024-12-31,1-30,False,0.6576,2024-12-06
STMT_ACC_000539_202411,ACC_000539,2024-11-06,1560.35,28.11,2024-12-01,61-90,True,0.3363,2024-11-06
STMT_ACC_000539_202410,ACC_000539,2024-10-07,1815.82,87.63,2024-11-01,31-60,True,0.1081,2024-10-07
STMT_ACC_000539_202409,ACC_000539,2024-09-07,1302.95,28.97,2024-10-02,1-30,True,0.3946,2024-09-07
STMT_ACC_000539_202408,ACC_000539,2024-08-08,1577.34,60.53,2024-09-02,current,False,0.6846,2024-08-08
STMT_ACC_000539_202407,ACC_000539,2024-07-09,1881.81,30.52,2024-08-03,current,True,0.2547,2024-07-09
STMT_ACC_000540_202603,ACC_000540,2026-03-01,3927.13,30.97,2026-03-26,31-60,False,0.3084,2026-03-01
STMT_ACC_000540_202601,ACC_000540,2026-01-30,2392.53,92.75,2026-02-24,1-30,False,0.5495,2026-01-30
STMT_ACC_000540_202512,ACC_000540,2025-12-31,3794.67,26.39,2026-01-25,current,False,0.0948,2025-12-31
STMT_ACC_000540_202512,ACC_000540,2025-12-01,1854.75,65.13,2025-12-26,current,False,0.5742,2025-12-01
STMT_ACC_000540_202511,ACC_000540,2025-11-01,4760.69,41.61,2025-11-26,current,False,0.5822,2025-11-01
STMT_ACC_000540_202510,ACC_000540,2025-10-02,3728.94,88.13,2025-10-27,31-60,False,0.3916,2025-10-02
STMT_ACC_000540_202509,ACC_000540,2025-09-02,6994.75,77.02,2025-09-27,current,False,0.5482,2025-09-02
STMT_ACC_000540_202508,ACC_000540,2025-08-03,25.16,86.54,2025-08-28,current,True,0.6728,2025-08-03
STMT_ACC_000540_202507,ACC_000540,2025-07-04,6234.04,88.11,2025-07-29,31-60,False,0.5914,2025-07-04
STMT_ACC_000540_202506,ACC_000540,2025-06-04,2678.36,28.12,2025-06-29,31-60,True,0.7864,2025-06-04
STMT_ACC_000540_202505,ACC_000540,2025-05-05,2381.40,35.67,2025-05-30,61-90,False,0.6918,2025-05-05
STMT_ACC_000540_202504,ACC_000540,2025-04-05,4546.95,77.23,2025-04-30,current,True,0.7468,2025-04-05
STMT_ACC_000540_202503,ACC_000540,2025-03-06,5070.31,54.36,2025-03-31,current,False,0.3928,2025-03-06
STMT_ACC_000540_202502,ACC_000540,2025-02-04,4622.06,46.62,2025-03-01,current,False,0.7162,2025-02-04
STMT_ACC_000540_202501,ACC_000540,2025-01-05,6180.41,41.73,2025-01-30,61-90,True,0.4979,2025-01-05
STMT_ACC_000540_202412,ACC_000540,2024-12-06,4264.55,71.87,2024-12-31,31-60,False,0.4341,2024-12-06
STMT_ACC_000540_202411,ACC_000540,2024-11-06,6823.99,53.02,2024-12-01,current,False,0.7530,2024-11-06
STMT_ACC_000540_202410,ACC_000540,2024-10-07,6050.97,69.98,2024-11-01,1-30,True,0.3031,2024-10-07
STMT_ACC_000540_202409,ACC_000540,2024-09-07,2176.37,77.67,2024-10-02,current,False,0.1512,2024-09-07
STMT_ACC_000540_202408,ACC_000540,2024-08-08,5364.90,33.12,2024-09-02,61-90,True,0.7032,2024-08-08
STMT_ACC_000541_202603,ACC_000541,2026-03-01,589.57,60.44,2026-03-26,current,False,0.4856,2026-03-01
STMT_ACC_000541_202601,ACC_000541,2026-01-30,1665.55,69.83,2026-02-24,61-90,True,0.4252,2026-01-30
STMT_ACC_000541_202512,ACC_000541,2025-12-31,1047.68,59.02,2026-01-25,31-60,False,0.3369,2025-12-31
STMT_ACC_000541_202512,ACC_000541,2025-12-01,756.43,31.48,2025-12-26,31-60,False,0.0922,2025-12-01
STMT_ACC_000541_202511,ACC_000541,2025-11-01,213.09,59.88,2025-11-26,current,False,0.2370,2025-11-01
STMT_ACC_000541_202510,ACC_000541,2025-10-02,500.24,81.93,2025-10-27,91+,True,0.4333,2025-10-02
STMT_ACC_000541_202509,ACC_000541,2025-09-02,104.93,77.54,2025-09-27,current,True,0.0495,2025-09-02
