payment_id,account_id,customer_id,country_code,legal_entity,payment_date,due_date,statement_month,minimum_due,total_due,payment_amount,payment_method,payment_channel,payment_status,overdue_days,late_fee,reference_number,created_at
PAY_00004809,ACC_0000402,CUST_000329,MY,MY_BANK,2025-12-08 00:00:00,2025-11-21,2025-10,159.94,5331.37,159.94,cheque,internet_banking,overdue,17,25.0,PREF000000004810,2025-12-08 00:00:00
PAY_00004810,ACC_0000402,CUST_000329,MY,MY_BANK,2025-12-12 00:00:00,2025-12-21,2025-11,428.76,14291.99,14291.99,online_banking,mobile_app,paid_full,0,0.0,PREF000000004811,2025-12-12 00:00:00
PAY_00004811,ACC_0000402,CUST_000329,MY,MY_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,235.53,7850.89,7850.89,giro,mobile_app,paid_full,0,0.0,PREF000000004812,2025-12-28 00:00:00
PAY_00004812,ACC_0000403,CUST_000330,MY,MY_BANK,2025-02-19 00:00:00,2025-02-21,2025-01,211.8,7059.93,7059.93,giro,branch,paid_full,0,0.0,PREF000000004813,2025-02-19 00:00:00
PAY_00004813,ACC_0000403,CUST_000330,MY,MY_BANK,2025-05-04 00:00:00,2025-03-21,2025-02,50.0,1664.56,50.0,cheque,atm,overdue,44,25.0,PREF000000004814,2025-05-04 00:00:00
PAY_00004814,ACC_0000403,CUST_000330,MY,MY_BANK,2025-04-19 00:00:00,2025-04-21,2025-03,144.61,4820.39,144.61,online_banking,internet_banking,paid_minimum,0,0.0,PREF000000004815,2025-04-19 00:00:00
PAY_00004815,ACC_0000403,CUST_000330,MY,MY_BANK,2025-05-20 00:00:00,2025-05-21,2025-04,269.28,8975.91,8975.91,bank_transfer,atm,paid_full,0,0.0,PREF000000004816,2025-05-20 00:00:00
PAY_00004816,ACC_0000403,CUST_000330,MY,MY_BANK,2025-06-15 00:00:00,2025-06-21,2025-05,127.17,4239.06,4239.06,bank_transfer,internet_banking,paid_full,0,0.0,PREF000000004817,2025-06-15 00:00:00
PAY_00004817,ACC_0000403,CUST_000330,MY,MY_BANK,2025-07-20 00:00:00,2025-07-21,2025-06,50.0,1113.17,543.29,cheque,atm,paid_partial,0,0.0,PREF000000004818,2025-07-20 00:00:00
PAY_00004818,ACC_0000403,CUST_000330,MY,MY_BANK,2025-08-19 00:00:00,2025-08-21,2025-07,230.68,7689.31,7689.31,giro,branch,paid_full,0,0.0,PREF000000004819,2025-08-19 00:00:00
PAY_00004819,ACC_0000403,CUST_000330,MY,MY_BANK,2025-09-17 00:00:00,2025-09-21,2025-08,135.93,4531.16,3315.84,online_banking,branch,paid_partial,0,0.0,PREF000000004820,2025-09-17 00:00:00
PAY_00004820,ACC_0000403,CUST_000330,MY,MY_BANK,2025-10-20 00:00:00,2025-10-21,2025-09,143.45,4781.73,4781.73,cheque,atm,paid_full,0,0.0,PREF000000004821,2025-10-20 00:00:00
PAY_00004821,ACC_0000403,CUST_000330,MY,MY_BANK,2025-11-20 00:00:00,2025-11-21,2025-10,50.0,1008.73,403.17,online_banking,mobile_app,paid_partial,0,0.0,PREF000000004822,2025-11-20 00:00:00
PAY_00004822,ACC_0000403,CUST_000330,MY,MY_BANK,2025-12-17 00:00:00,2025-12-21,2025-11,119.03,3967.66,3967.66,bank_transfer,internet_banking,paid_full,0,0.0,PREF000000004823,2025-12-17 00:00:00
PAY_00004823,ACC_0000403,CUST_000330,MY,MY_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,50.0,966.47,50.0,bank_transfer,atm,paid_minimum,0,0.0,PREF000000004824,2025-12-28 00:00:00
PAY_00004824,ACC_0000404,CUST_000331,MY,MY_BANK,2025-02-21 00:00:00,2025-02-21,2025-01,441.64,14721.22,7715.56,cheque,branch,paid_partial,0,0.0,PREF000000004825,2025-02-21 00:00:00
PAY_00004825,ACC_0000404,CUST_000331,MY,MY_BANK,2025-03-15 00:00:00,2025-03-21,2025-02,294.01,9800.46,9800.46,cheque,mobile_app,paid_full,0,0.0,PREF000000004826,2025-03-15 00:00:00
PAY_00004826,ACC_0000404,CUST_000331,MY,MY_BANK,2025-04-21 00:00:00,2025-04-21,2025-03,107.56,3585.42,1799.42,online_banking,mobile_app,paid_partial,0,0.0,PREF000000004827,2025-04-21 00:00:00
PAY_00004827,ACC_0000404,CUST_000331,MY,MY_BANK,2025-05-14 00:00:00,2025-05-21,2025-04,208.4,6946.6,2212.48,online_banking,branch,paid_partial,0,0.0,PREF000000004828,2025-05-14 00:00:00
PAY_00004828,ACC_0000404,CUST_000331,MY,MY_BANK,2025-06-11 00:00:00,2025-06-21,2025-05,237.11,7903.73,7903.73,online_banking,branch,paid_full,0,0.0,PREF000000004829,2025-06-11 00:00:00
PAY_00004829,ACC_0000404,CUST_000331,MY,MY_BANK,2025-09-03 00:00:00,2025-07-21,2025-06,50.0,79.21,0.0,online_banking,mobile_app,overdue,44,25.0,PREF000000004830,2025-09-03 00:00:00
PAY_00004830,ACC_0000404,CUST_000331,MY,MY_BANK,2025-08-15 00:00:00,2025-08-21,2025-07,202.19,6739.67,3478.82,online_banking,internet_banking,paid_partial,0,0.0,PREF000000004831,2025-08-15 00:00:00
PAY_00004831,ACC_0000404,CUST_000331,MY,MY_BANK,2025-09-24 00:00:00,2025-09-21,2025-08,175.5,5850.13,175.5,online_banking,branch,overdue,3,25.0,PREF000000004832,2025-09-24 00:00:00
PAY_00004832,ACC_0000404,CUST_000331,MY,MY_BANK,2025-12-01 00:00:00,2025-10-21,2025-09,188.05,6268.43,0.0,bank_transfer,branch,overdue,41,25.0,PREF000000004833,2025-12-01 00:00:00
PAY_00004833,ACC_0000404,CUST_000331,MY,MY_BANK,2025-11-19 00:00:00,2025-11-21,2025-10,205.36,6845.26,2480.9,bank_transfer,mobile_app,paid_partial,0,0.0,PREF000000004834,2025-11-19 00:00:00
PAY_00004834,ACC_0000404,CUST_000331,MY,MY_BANK,2025-12-19 00:00:00,2025-12-21,2025-11,349.13,11637.75,5473.72,online_banking,mobile_app,paid_partial,0,0.0,PREF000000004835,2025-12-19 00:00:00
PAY_00004835,ACC_0000404,CUST_000331,MY,MY_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,276.91,9230.47,4479.57,giro,branch,paid_partial,0,0.0,PREF000000004836,2025-12-28 00:00:00
PAY_00004836,ACC_0000405,CUST_000331,MY,MY_BANK,2025-02-19 00:00:00,2025-02-21,2025-01,259.84,8661.37,259.84,bank_transfer,mobile_app,paid_minimum,0,0.0,PREF000000004837,2025-02-19 00:00:00
PAY_00004837,ACC_0000405,CUST_000331,MY,MY_BANK,2025-03-19 00:00:00,2025-03-21,2025-02,272.32,9077.43,3274.4,online_banking,mobile_app,paid_partial,0,0.0,PREF000000004838,2025-03-19 00:00:00
PAY_00004838,ACC_0000405,CUST_000331,MY,MY_BANK,2025-04-20 00:00:00,2025-04-21,2025-03,293.75,9791.75,9277.47,bank_transfer,atm,paid_partial,0,0.0,PREF000000004839,2025-04-20 00:00:00
PAY_00004839,ACC_0000405,CUST_000331,MY,MY_BANK,2025-05-20 00:00:00,2025-05-21,2025-04,128.8,4293.37,4293.37,cheque,mobile_app,paid_full,0,0.0,PREF000000004840,2025-05-20 00:00:00
PAY_00004840,ACC_0000405,CUST_000331,MY,MY_BANK,2025-06-16 00:00:00,2025-06-21,2025-05,206.72,6890.66,3344.96,online_banking,internet_banking,paid_partial,0,0.0,PREF000000004841,2025-06-16 00:00:00
PAY_00004841,ACC_0000405,CUST_000331,MY,MY_BANK,2025-07-17 00:00:00,2025-07-21,2025-06,221.44,7381.32,6450.47,giro,internet_banking,paid_partial,0,0.0,PREF000000004842,2025-07-17 00:00:00
PAY_00004842,ACC_0000405,CUST_000331,MY,MY_BANK,2025-08-20 00:00:00,2025-08-21,2025-07,64.34,2144.8,2144.8,giro,internet_banking,paid_full,0,0.0,PREF000000004843,2025-08-20 00:00:00
PAY_00004843,ACC_0000405,CUST_000331,MY,MY_BANK,2025-09-20 00:00:00,2025-09-21,2025-08,50.0,763.21,50.0,cheque,atm,paid_minimum,0,0.0,PREF000000004844,2025-09-20 00:00:00
PAY_00004844,ACC_0000405,CUST_000331,MY,MY_BANK,2025-10-18 00:00:00,2025-10-21,2025-09,234.12,7803.94,5161.65,online_banking,branch,paid_partial,0,0.0,PREF000000004845,2025-10-18 00:00:00
PAY_00004845,ACC_0000405,CUST_000331,MY,MY_BANK,2025-11-23 00:00:00,2025-11-21,2025-10,213.52,7117.17,213.52,cheque,atm,overdue,2,25.0,PREF000000004846,2025-11-23 00:00:00
PAY_00004846,ACC_0000405,CUST_000331,MY,MY_BANK,2025-12-15 00:00:00,2025-12-21,2025-11,433.19,14439.62,14439.62,cheque,internet_banking,paid_full,0,0.0,PREF000000004847,2025-12-15 00:00:00
PAY_00004847,ACC_0000405,CUST_000331,MY,MY_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,206.96,6898.54,206.96,cheque,branch,paid_minimum,0,0.0,PREF000000004848,2025-12-28 00:00:00
PAY_00004848,ACC_0000406,CUST_000332,MY,MY_BANK,2025-02-21 00:00:00,2025-02-21,2025-01,140.17,4672.41,3588.03,giro,internet_banking,paid_partial,0,0.0,PREF000000004849,2025-02-21 00:00:00
PAY_00004849,ACC_0000406,CUST_000332,MY,MY_BANK,2025-03-13 00:00:00,2025-03-21,2025-02,131.82,4394.09,4394.09,giro,atm,paid_full,0,0.0,PREF000000004850,2025-03-13 00:00:00
PAY_00004850,ACC_0000406,CUST_000332,MY,MY_BANK,2025-04-20 00:00:00,2025-04-21,2025-03,63.42,2113.99,63.42,giro,atm,paid_minimum,0,0.0,PREF000000004851,2025-04-20 00:00:00
PAY_00004851,ACC_0000406,CUST_000332,MY,MY_BANK,2025-06-26 00:00:00,2025-05-21,2025-04,265.93,8864.43,0.0,bank_transfer,branch,overdue,36,25.0,PREF000000004852,2025-06-26 00:00:00
PAY_00004852,ACC_0000406,CUST_000332,MY,MY_BANK,2025-06-19 00:00:00,2025-06-21,2025-05,452.54,15084.57,452.54,cheque,internet_banking,paid_minimum,0,0.0,PREF000000004853,2025-06-19 00:00:00
PAY_00004853,ACC_0000406,CUST_000332,MY,MY_BANK,2025-07-18 00:00:00,2025-07-21,2025-06,519.09,17303.06,17303.06,online_banking,branch,paid_full,0,0.0,PREF000000004854,2025-07-18 00:00:00
PAY_00004854,ACC_0000406,CUST_000332,MY,MY_BANK,2025-09-10 00:00:00,2025-08-21,2025-07,164.36,5478.66,164.36,cheque,atm,overdue,20,25.0,PREF000000004855,2025-09-10 00:00:00
PAY_00004855,ACC_0000406,CUST_000332,MY,MY_BANK,2025-09-20 00:00:00,2025-09-21,2025-08,307.55,10251.59,3322.43,online_banking,mobile_app,paid_partial,0,0.0,PREF000000004856,2025-09-20 00:00:00
PAY_00004856,ACC_0000406,CUST_000332,MY,MY_BANK,2025-10-12 00:00:00,2025-10-21,2025-09,417.29,13909.54,13909.54,cheque,atm,paid_full,0,0.0,PREF000000004857,2025-10-12 00:00:00
PAY_00004857,ACC_0000406,CUST_000332,MY,MY_BANK,2025-11-22 00:00:00,2025-11-21,2025-10,50.0,857.33,50.0,online_banking,internet_banking,overdue,1,25.0,PREF000000004858,2025-11-22 00:00:00
PAY_00004858,ACC_0000406,CUST_000332,MY,MY_BANK,2025-12-21 00:00:00,2025-12-21,2025-11,132.86,4428.7,3598.65,bank_transfer,branch,paid_partial,0,0.0,PREF000000004859,2025-12-21 00:00:00
PAY_00004859,ACC_0000406,CUST_000332,MY,MY_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,213.54,7117.99,7117.99,bank_transfer,branch,paid_full,0,0.0,PREF000000004860,2025-12-28 00:00:00
PAY_00004860,ACC_0000407,CUST_000333,MY,MY_BANK,2025-03-11 00:00:00,2025-02-21,2025-01,326.9,10896.67,326.9,giro,atm,overdue,18,25.0,PREF000000004861,2025-03-11 00:00:00
PAY_00004861,ACC_0000407,CUST_000333,MY,MY_BANK,2025-03-18 00:00:00,2025-03-21,2025-02,342.86,11428.72,11428.72,bank_transfer,atm,paid_full,0,0.0,PREF000000004862,2025-03-18 00:00:00
PAY_00004862,ACC_0000407,CUST_000333,MY,MY_BANK,2025-04-20 00:00:00,2025-04-21,2025-03,103.74,3457.99,3457.99,cheque,mobile_app,paid_full,0,0.0,PREF000000004863,2025-04-20 00:00:00
PAY_00004863,ACC_0000407,CUST_000333,MY,MY_BANK,2025-05-18 00:00:00,2025-05-21,2025-04,109.12,3637.5,1392.97,bank_transfer,internet_banking,paid_partial,0,0.0,PREF000000004864,2025-05-18 00:00:00
PAY_00004864,ACC_0000407,CUST_000333,MY,MY_BANK,2025-06-20 00:00:00,2025-06-21,2025-05,206.08,6869.4,206.08,giro,mobile_app,paid_minimum,0,0.0,PREF000000004865,2025-06-20 00:00:00
PAY_00004865,ACC_0000407,CUST_000333,MY,MY_BANK,2025-07-22 00:00:00,2025-07-21,2025-06,330.26,11008.58,330.26,bank_transfer,internet_banking,overdue,1,25.0,PREF000000004866,2025-07-22 00:00:00
PAY_00004866,ACC_0000407,CUST_000333,MY,MY_BANK,2025-09-11 00:00:00,2025-08-21,2025-07,413.55,13784.99,413.55,bank_transfer,mobile_app,overdue,21,25.0,PREF000000004867,2025-09-11 00:00:00
PAY_00004867,ACC_0000407,CUST_000333,MY,MY_BANK,2025-09-22 00:00:00,2025-09-21,2025-08,559.79,18659.58,559.79,cheque,internet_banking,overdue,1,25.0,PREF000000004868,2025-09-22 00:00:00
PAY_00004868,ACC_0000407,CUST_000333,MY,MY_BANK,2025-10-14 00:00:00,2025-10-21,2025-09,610.43,20347.83,13311.49,giro,internet_banking,paid_partial,0,0.0,PREF000000004869,2025-10-14 00:00:00
PAY_00004869,ACC_0000407,CUST_000333,MY,MY_BANK,2025-11-26 00:00:00,2025-11-21,2025-10,291.78,9726.06,291.78,online_banking,atm,overdue,5,25.0,PREF000000004870,2025-11-26 00:00:00
PAY_00004870,ACC_0000407,CUST_000333,MY,MY_BANK,2025-12-14 00:00:00,2025-12-21,2025-11,317.05,10568.44,8738.78,giro,branch,paid_partial,0,0.0,PREF000000004871,2025-12-14 00:00:00
PAY_00004871,ACC_0000407,CUST_000333,MY,MY_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,109.86,3661.99,3661.99,bank_transfer,mobile_app,paid_full,0,0.0,PREF000000004872,2025-12-28 00:00:00
PAY_00004872,ACC_0000408,CUST_000334,MY,MY_BANK,2025-02-19 00:00:00,2025-02-21,2025-01,562.06,18735.19,562.06,giro,branch,paid_minimum,0,0.0,PREF000000004873,2025-02-19 00:00:00
PAY_00004873,ACC_0000408,CUST_000334,MY,MY_BANK,2025-03-17 00:00:00,2025-03-21,2025-02,669.84,22327.99,22327.99,cheque,atm,paid_full,0,0.0,PREF000000004874,2025-03-17 00:00:00
PAY_00004874,ACC_0000408,CUST_000334,MY,MY_BANK,2025-04-20 00:00:00,2025-04-21,2025-03,175.1,5836.77,5836.77,cheque,internet_banking,paid_full,0,0.0,PREF000000004875,2025-04-20 00:00:00
PAY_00004875,ACC_0000408,CUST_000334,MY,MY_BANK,2025-05-19 00:00:00,2025-05-21,2025-04,266.13,8871.1,5922.65,bank_transfer,internet_banking,paid_partial,0,0.0,PREF000000004876,2025-05-19 00:00:00
PAY_00004876,ACC_0000408,CUST_000334,MY,MY_BANK,2025-06-20 00:00:00,2025-06-21,2025-05,353.23,11774.43,11774.43,giro,atm,paid_full,0,0.0,PREF000000004877,2025-06-20 00:00:00
PAY_00004877,ACC_0000408,CUST_000334,MY,MY_BANK,2025-07-12 00:00:00,2025-07-21,2025-06,324.66,10821.88,10821.88,online_banking,internet_banking,paid_full,0,0.0,PREF000000004878,2025-07-12 00:00:00
PAY_00004878,ACC_0000408,CUST_000334,MY,MY_BANK,2025-08-15 00:00:00,2025-08-21,2025-07,338.03,11267.66,3588.72,bank_transfer,mobile_app,paid_partial,0,0.0,PREF000000004879,2025-08-15 00:00:00
PAY_00004879,ACC_0000408,CUST_000334,MY,MY_BANK,2025-09-19 00:00:00,2025-09-21,2025-08,532.66,17755.24,17755.24,bank_transfer,atm,paid_full,0,0.0,PREF000000004880,2025-09-19 00:00:00
PAY_00004880,ACC_0000408,CUST_000334,MY,MY_BANK,2025-10-23 00:00:00,2025-10-21,2025-09,268.14,8938.0,268.14,online_banking,internet_banking,overdue,2,25.0,PREF000000004881,2025-10-23 00:00:00
PAY_00004881,ACC_0000408,CUST_000334,MY,MY_BANK,2025-11-11 00:00:00,2025-11-21,2025-10,544.48,18149.26,18149.26,bank_transfer,internet_banking,paid_full,0,0.0,PREF000000004882,2025-11-11 00:00:00
PAY_00004882,ACC_0000408,CUST_000334,MY,MY_BANK,2025-12-12 00:00:00,2025-12-21,2025-11,187.7,6256.77,6256.77,giro,mobile_app,paid_full,0,0.0,PREF000000004883,2025-12-12 00:00:00
PAY_00004883,ACC_0000408,CUST_000334,MY,MY_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,291.19,9706.46,9706.46,bank_transfer,internet_banking,paid_full,0,0.0,PREF000000004884,2025-12-28 00:00:00
PAY_00004884,ACC_0000409,CUST_000335,MY,MY_BANK,2025-02-19 00:00:00,2025-02-21,2025-01,422.8,14093.34,8817.84,cheque,mobile_app,paid_partial,0,0.0,PREF000000004885,2025-02-19 00:00:00
PAY_00004885,ACC_0000409,CUST_000335,MY,MY_BANK,2025-03-20 00:00:00,2025-03-21,2025-02,215.34,7178.13,7178.13,bank_transfer,branch,paid_full,0,0.0,PREF000000004886,2025-03-20 00:00:00
PAY_00004886,ACC_0000409,CUST_000335,MY,MY_BANK,2025-04-20 00:00:00,2025-04-21,2025-03,138.48,4616.1,4616.1,online_banking,branch,paid_full,0,0.0,PREF000000004887,2025-04-20 00:00:00
PAY_00004887,ACC_0000409,CUST_000335,MY,MY_BANK,2025-05-24 00:00:00,2025-05-21,2025-04,50.0,1422.31,50.0,cheque,internet_banking,overdue,3,25.0,PREF000000004888,2025-05-24 00:00:00
PAY_00004888,ACC_0000409,CUST_000335,MY,MY_BANK,2025-06-16 00:00:00,2025-06-21,2025-05,117.99,3933.09,3933.09,bank_transfer,branch,paid_full,0,0.0,PREF000000004889,2025-06-16 00:00:00
PAY_00004889,ACC_0000409,CUST_000335,MY,MY_BANK,2025-07-12 00:00:00,2025-07-21,2025-06,50.0,1211.88,1211.88,giro,branch,paid_full,0,0.0,PREF000000004890,2025-07-12 00:00:00
PAY_00004890,ACC_0000409,CUST_000335,MY,MY_BANK,2025-08-21 00:00:00,2025-08-21,2025-07,50.0,1557.48,1364.41,bank_transfer,branch,paid_partial,0,0.0,PREF000000004891,2025-08-21 00:00:00
PAY_00004891,ACC_0000409,CUST_000335,MY,MY_BANK,2025-09-11 00:00:00,2025-09-21,2025-08,93.82,3127.35,3127.35,bank_transfer,branch,paid_full,0,0.0,PREF000000004892,2025-09-11 00:00:00
PAY_00004892,ACC_0000409,CUST_000335,MY,MY_BANK,2025-10-18 00:00:00,2025-10-21,2025-09,124.75,4158.45,2944.97,bank_transfer,atm,paid_partial,0,0.0,PREF000000004893,2025-10-18 00:00:00
PAY_00004893,ACC_0000409,CUST_000335,MY,MY_BANK,2025-12-28 00:00:00,2025-11-21,2025-10,231.49,7716.33,231.49,cheque,mobile_app,overdue,45,25.0,PREF000000004894,2025-12-28 00:00:00
PAY_00004894,ACC_0000409,CUST_000335,MY,MY_BANK,2025-12-28 00:00:00,2025-12-21,2025-11,297.28,9909.37,0.0,cheque,internet_banking,overdue,15,25.0,PREF000000004895,2025-12-28 00:00:00
PAY_00004895,ACC_0000409,CUST_000335,MY,MY_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,403.84,13461.2,403.84,online_banking,branch,overdue,3,25.0,PREF000000004896,2025-12-28 00:00:00
PAY_00004896,ACC_0000410,CUST_000336,MY,MY_BANK,2025-02-21 00:00:00,2025-02-21,2025-01,2510.68,83689.47,40400.59,online_banking,branch,paid_partial,0,0.0,PREF000000004897,2025-02-21 00:00:00
PAY_00004897,ACC_0000410,CUST_000336,MY,MY_BANK,2025-04-01 00:00:00,2025-03-21,2025-02,2044.77,68158.95,2044.77,online_banking,mobile_app,overdue,11,25.0,PREF000000004898,2025-04-01 00:00:00
PAY_00004898,ACC_0000410,CUST_000336,MY,MY_BANK,2025-04-24 00:00:00,2025-04-21,2025-03,2704.47,90148.98,2704.47,bank_transfer,branch,overdue,3,25.0,PREF000000004899,2025-04-24 00:00:00
PAY_00004899,ACC_0000410,CUST_000336,MY,MY_BANK,2025-05-22 00:00:00,2025-05-21,2025-04,3113.04,103767.86,3113.04,online_banking,atm,overdue,1,25.0,PREF000000004900,2025-05-22 00:00:00
PAY_00004900,ACC_0000410,CUST_000336,MY,MY_BANK,2025-08-01 00:00:00,2025-06-21,2025-05,3554.9,118496.82,3554.9,bank_transfer,branch,overdue,41,25.0,PREF000000004901,2025-08-01 00:00:00
PAY_00004901,ACC_0000410,CUST_000336,MY,MY_BANK,2025-07-21 00:00:00,2025-07-21,2025-06,3795.59,126519.82,3795.59,online_banking,internet_banking,paid_minimum,0,0.0,PREF000000004902,2025-07-21 00:00:00
PAY_00004902,ACC_0000410,CUST_000336,MY,MY_BANK,2025-08-15 00:00:00,2025-08-21,2025-07,4264.43,142147.75,103872.96,bank_transfer,atm,paid_partial,0,0.0,PREF000000004903,2025-08-15 00:00:00
PAY_00004903,ACC_0000410,CUST_000336,MY,MY_BANK,2025-09-15 00:00:00,2025-09-21,2025-08,1583.66,52788.74,35471.55,cheque,internet_banking,paid_partial,0,0.0,PREF000000004904,2025-09-15 00:00:00
PAY_00004904,ACC_0000410,CUST_000336,MY,MY_BANK,2025-11-24 00:00:00,2025-10-21,2025-09,1089.8,36326.63,1089.8,bank_transfer,branch,overdue,34,25.0,PREF000000004905,2025-11-24 00:00:00
PAY_00004905,ACC_0000410,CUST_000336,MY,MY_BANK,2025-11-14 00:00:00,2025-11-21,2025-10,1720.47,57349.08,21441.18,bank_transfer,mobile_app,paid_partial,0,0.0,PREF000000004906,2025-11-14 00:00:00
PAY_00004906,ACC_0000410,CUST_000336,MY,MY_BANK,2025-12-21 00:00:00,2025-12-21,2025-11,1710.7,57023.34,1710.7,online_banking,internet_banking,paid_minimum,0,0.0,PREF000000004907,2025-12-21 00:00:00
PAY_00004907,ACC_0000410,CUST_000336,MY,MY_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,2209.3,73643.45,61364.05,giro,branch,paid_partial,0,0.0,PREF000000004908,2025-12-28 00:00:00
PAY_00004908,ACC_0000411,CUST_000337,MY,MY_BANK,2025-02-18 00:00:00,2025-02-21,2025-01,624.14,20804.81,20804.81,bank_transfer,mobile_app,paid_full,0,0.0,PREF000000004909,2025-02-18 00:00:00
PAY_00004909,ACC_0000411,CUST_000337,MY,MY_BANK,2025-03-17 00:00:00,2025-03-21,2025-02,279.91,9330.34,9330.34,online_banking,internet_banking,paid_full,0,0.0,PREF000000004910,2025-03-17 00:00:00
PAY_00004910,ACC_0000411,CUST_000337,MY,MY_BANK,2025-04-13 00:00:00,2025-04-21,2025-03,284.61,9486.94,9486.94,cheque,internet_banking,paid_full,0,0.0,PREF000000004911,2025-04-13 00:00:00
PAY_00004911,ACC_0000411,CUST_000337,MY,MY_BANK,2025-05-19 00:00:00,2025-05-21,2025-04,339.38,11312.81,11312.81,online_banking,atm,paid_full,0,0.0,PREF000000004912,2025-05-19 00:00:00
PAY_00004912,ACC_0000411,CUST_000337,MY,MY_BANK,2025-06-18 00:00:00,2025-06-21,2025-05,260.01,8667.08,8667.08,online_banking,branch,paid_full,0,0.0,PREF000000004913,2025-06-18 00:00:00
PAY_00004913,ACC_0000411,CUST_000337,MY,MY_BANK,2025-07-20 00:00:00,2025-07-21,2025-06,224.43,7480.94,7480.94,bank_transfer,mobile_app,paid_full,0,0.0,PREF000000004914,2025-07-20 00:00:00
PAY_00004914,ACC_0000411,CUST_000337,MY,MY_BANK,2025-08-13 00:00:00,2025-08-21,2025-07,298.65,9954.99,9954.99,cheque,branch,paid_full,0,0.0,PREF000000004915,2025-08-13 00:00:00
PAY_00004915,ACC_0000411,CUST_000337,MY,MY_BANK,2025-09-14 00:00:00,2025-09-21,2025-08,169.78,5659.29,3696.67,giro,internet_banking,paid_partial,0,0.0,PREF000000004916,2025-09-14 00:00:00
PAY_00004916,ACC_0000411,CUST_000337,MY,MY_BANK,2025-10-15 00:00:00,2025-10-21,2025-09,220.76,7358.64,4488.37,bank_transfer,branch,paid_partial,0,0.0,PREF000000004917,2025-10-15 00:00:00
PAY_00004917,ACC_0000411,CUST_000337,MY,MY_BANK,2025-12-23 00:00:00,2025-11-21,2025-10,562.14,18738.14,0.0,online_banking,branch,overdue,32,25.0,PREF000000004918,2025-12-23 00:00:00
PAY_00004918,ACC_0000411,CUST_000337,MY,MY_BANK,2025-12-13 00:00:00,2025-12-21,2025-11,961.41,32046.98,32046.98,cheque,branch,paid_full,0,0.0,PREF000000004919,2025-12-13 00:00:00
PAY_00004919,ACC_0000411,CUST_000337,MY,MY_BANK,2025-12-28 00:00:00,2026-01-21,2025-12,225.02,7500.6,7500.6,online_banking,atm,paid_full,0,0.0,PREF000000004920,2025-12-28 00:00:00
PAY_00004920,ACC_0000412,CUST_000337,MY,MY_BANK,2025-02-16 00:00:00,2025-02-21,2025-01,936.54,31218.07,9530.16,cheque,mobile_app,paid_partial,0,0.0,PREF000000004921,2025-02-16 00:00:00
PAY_00004921,ACC_0000412,CUST_000337,MY,MY_BANK,2025-03-15 00:00:00,2025-03-21,2025-02,1014.46,33815.47,25184.58,online_banking,atm,paid_partial,0,0.0,PREF000000004922,2025-03-15 00:00:00
PAY_00004922,ACC_0000412,CUST_000337,MY,MY_BANK,2025-04-13 00:00:00,2025-04-21,2025-03,623.56,20785.44,20785.44,bank_transfer,atm,paid_full,0,0.0,PREF000000004923,2025-04-13 00:00:00
PAY_00004923,ACC_0000412,CUST_000337,MY,MY_BANK,2025-05-20 00:00:00,2025-05-21,2025-04,316.55,10551.78,316.55,cheque,branch,paid_minimum,0,0.0,PREF000000004924,2025-05-20 00:00:00
PAY_00004924,ACC_0000412,CUST_000337,MY,MY_BANK,2025-06-20 00:00:00,2025-06-21,2025-05,540.73,18024.23,18024.23,bank_transfer,internet_banking,paid_full,0,0.0,PREF000000004925,2025-06-20 00:00:00
PAY_00004925,ACC_0000412,CUST_000337,MY,MY_BANK,2025-07-15 00:00:00,2025-07-21,2025-06,264.29,8809.52,8809.52,bank_transfer,branch,paid_full,0,0.0,PREF000000004926,2025-07-15 00:00:00
PAY_00004926,ACC_0000412,CUST_000337,MY,MY_BANK,2025-08-12 00:00:00,2025-08-21,2025-07,456.63,15220.85,15220.85,cheque,internet_banking,paid_full,0,0.0,PREF000000004927,2025-08-12 00:00:00
PAY_00004927,ACC_0000412,CUST_000337,MY,MY_BANK,2025-09-16 00:00:00,2025-09-21,2025-08,298.77,9958.89,9958.89,online_banking,branch,paid_full,0,0.0,PREF000000004928,2025-09-16 00:00:00
PAY_00004928,ACC_0000412,CUST_000337,MY,MY_BANK,2025-10-15 00:00:00,2025-10-21,2025-09,332.83,11094.45,11094.45,online_banking,mobile_app,paid_full,0,0.0,PREF000000004929,2025-10-15 00:00:00
PAY_00004929,ACC_0000412,CUST_000337,MY,MY_BANK,2025-11-14 00:00:00,2025-11-21,2025-10,285.61,9520.35,9520.35,online_banking,mobile_app,paid_full,0,0.0,PREF000000004930,2025-11-14 00:00:00
PAY_00004930,ACC_0000412,CUST_000337,MY,MY_BANK,2025-12-21 00:00:00,2025-12-21,2025-11,174.19,5806.19,3309.19,bank_transfer,mobile_app,paid_partial,0,0.0,PREF000000004931,2025-12-21 00:00:00
